,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,payment_sequential,payment_type,payment_installments,payment_value,seller_city,seller_state,product_category_name_english,product_category,product_vol_cm3,shipping_days,arrival_status,estimated_days,arrival_days,estimated_delivery_rate,arrival_delivery_rate,shipping_delivery_rate
25357,cachoeirinha,RS,2018-01-06 21:54:53,2018-01-06 22:07:34,2018-01-08 17:54:54,2018-01-11 18:41:45,2018-02-08,1,,Recebi metade do material.,2018-01-12 00:00:00,2018-01-12 21:22:37,2018-01-11 22:07:34,38.4,19.84,44.0,789.0,1.0,650.0,1,credit_card,8,116.48,sao paulo,SP,furniture_decor,Furniture,14000.0,3,OnTime/Early,32,4,Slow,Very Fast,Very Fast
58387,campinas,SP,2018-03-06 11:46:12,2018-03-06 12:10:14,2018-03-08 00:51:38,2018-03-09 18:32:06,2018-03-19,2,,"o produto veio com manchas na pintura da parte de dentro e mal acabado na pintura nas bordas, como se estivesse por descascar.",2018-03-10 00:00:00,2018-03-12 22:53:14,2018-03-13 12:10:14,35.0,10.09,51.0,831.0,1.0,1400.0,1,credit_card,1,90.18,sao paulo,SP,furniture_decor,Furniture,12000.0,1,OnTime/Early,12,3,Fast,Very Fast,Very Fast
97197,registro,SP,2018-04-13 14:32:35,2018-04-13 14:51:16,2018-04-16 20:03:30,2018-04-19 20:26:30,2018-05-16,5,,,2018-04-20 00:00:00,2018-04-21 05:16:00,2018-04-19 14:51:16,36.23,50.95,54.0,111.0,3.0,550.0,1,credit_card,5,222.81,itajai,SP,stationery,Books & Stationery,4032.0,3,OnTime/Early,32,6,Slow,Very Fast,Very Fast
95173,caraguatatuba,SP,2018-08-16 17:34:23,2018-08-16 17:49:21,2018-08-17 12:00:00,2018-08-24 21:22:10,2018-09-04,5,,,2018-08-25 00:00:00,2018-08-28 09:09:22,2018-08-21 17:49:21,88.83,13.28,29.0,764.0,1.0,340.0,1,credit_card,3,102.11,sao paulo,SP,baby,Fashion,7106.0,7,OnTime/Early,18,8,Neutral,Fast,Very Fast
93486,taboao da serra,SP,2018-01-04 00:48:26,2018-01-05 00:38:17,2018-01-08 18:14:33,2018-01-10 23:10:16,2018-01-30,5,,"Acabei de receber o lençol, sempre recebo antes do prazo, dessa vez atrasou mais chegou, obrigada.",2018-01-11 00:00:00,2018-01-15 15:47:37,2018-01-11 00:38:17,39.0,21.04,55.0,837.0,1.0,250.0,1,credit_card,1,20.94,ibitinga,SP,bed_bath_table,Furniture,2560.0,2,OnTime/Early,25,6,Slow,Very Fast,Very Fast
27695,sao paulo,SP,2017-10-05 13:04:05,2017-10-06 02:28:39,2017-10-11 20:58:01,2017-10-13 21:20:43,2017-10-24,3,,,2017-10-14 00:00:00,2017-10-16 11:03:54,2017-10-13 02:28:39,79.9,11.76,59.0,249.0,2.0,1500.0,1,boleto,1,91.66,sao paulo,SP,toys,Entertainment,20000.0,2,OnTime/Early,18,8,Neutral,Fast,Very Fast
90928,belo horizonte,MG,2018-03-07 11:34:34,2018-03-07 12:20:24,2018-03-07 22:12:42,2018-03-10 16:22:13,2018-03-23,2,,"Péssimo e gosto horrível! Impossível de beber , não desolve! Me sinto arrependida! lannister usei só 1scop gostaria de trocar não faz 7 dias q comprei, tem jeito ?
",2018-03-11 00:00:00,2018-03-13 22:17:01,2018-03-13 12:20:24,99.9,13.82,57.0,1573.0,1.0,728.0,1,credit_card,3,113.72,coronel fabriciano,MG,sports_leisure,Entertainment,5670.0,2,OnTime/Early,15,3,Fast,Very Fast,Very Fast
681,claudia,MT,2017-04-18 15:09:35,2017-04-18 15:30:12,2017-04-19 11:06:07,2017-05-09 22:28:02,2017-05-19,4,,,2017-05-10 00:00:00,2017-05-16 02:05:24,2017-04-25 15:30:12,25.99,22.28,52.0,1059.0,1.0,700.0,1,credit_card,2,96.54,laranjal paulista,SP,bed_bath_table,Furniture,5120.0,20,OnTime/Early,30,21,Slow,Neutral,Neutral
86412,bandeirantes,PR,2017-11-23 20:34:52,2017-11-23 20:48:21,2017-11-24 16:49:08,2017-12-01 21:23:28,2017-12-20,2,,,2017-12-02 00:00:00,2017-12-03 01:32:44,2017-11-29 20:48:21,99.0,17.94,55.0,312.0,1.0,1550.0,1,credit_card,10,116.94,ibitinga,SP,bed_bath_table,Furniture,20944.0,7,OnTime/Early,26,8,Slow,Fast,Very Fast
90638,nova lima,MG,2017-12-03 19:46:57,2017-12-03 19:55:22,2017-12-05 00:14:29,2017-12-14 20:51:28,2017-12-27,5,,,2017-12-15 00:00:00,2017-12-16 13:49:35,2017-12-07 19:55:22,79.9,15.32,36.0,529.0,2.0,650.0,1,credit_card,9,95.22,sao paulo,SP,toys,Entertainment,5460.0,9,OnTime/Early,23,11,Neutral,Fast,Fast
101977,lagoa dourada,MG,2017-06-26 12:41:29,2017-06-28 02:25:26,2017-06-29 10:55:54,2017-07-05 12:51:48,2017-07-21,5,,,2017-07-06 00:00:00,2017-07-07 17:05:23,2017-07-05 02:25:26,56.99,15.15,45.0,1003.0,2.0,400.0,1,boleto,1,144.28,santo andre,SP,perfumery,Beauty & Health,2178.0,6,OnTime/Early,24,9,Neutral,Fast,Very Fast
71851,sao paulo,SP,2018-06-11 17:33:45,2018-06-12 08:41:51,2018-06-18 17:57:00,2018-06-25 20:12:22,2018-07-04,5,,,2018-06-26 00:00:00,2018-06-27 01:42:44,2018-06-19 08:30:31,616.0,18.62,44.0,394.0,3.0,850.0,1,credit_card,10,634.62,ribeirao preto,SP,watches_gifts,Electronics,3315.0,7,OnTime/Early,22,14,Neutral,Fast,Very Fast
18324,colombo,PR,2018-05-03 17:36:53,2018-05-04 17:35:21,2018-05-08 09:58:00,2018-05-10 18:34:21,2018-06-06,5,Recomendo,"Entregaram bem antes do prometido, pelo valor, bem bom o produto!",2018-05-11 00:00:00,2018-05-14 12:24:00,2018-05-15 17:35:21,79.0,140.52,54.0,218.0,3.0,6900.0,1,credit_card,8,219.52,campo limpo paulista,SP,stationery,Books & Stationery,56980.0,2,OnTime/Early,33,7,Slow,Very Fast,Very Fast
109299,sao paulo,SP,2018-03-08 07:19:31,2018-03-09 02:31:09,2018-03-12 23:28:49,2018-03-21 17:46:32,2018-03-20,5,,"só o correios que nao entregou tive que retirar 

",2018-03-22 00:00:00,2018-03-26 10:42:35,2018-03-15 02:30:29,289.9,39.32,35.0,2245.0,1.0,7625.0,1,boleto,1,329.22,mogi guacu,SP,office_furniture,Furniture,147108.0,8,Late,11,13,Fast,Fast,Fast
88914,paty do alferes,RJ,2018-02-20 14:29:35,2018-02-20 14:48:15,2018-02-24 12:58:38,2018-03-05 19:13:56,2018-03-19,5,,,2018-03-06 00:00:00,2018-03-07 14:34:49,2018-02-26 14:48:15,34.9,15.1,38.0,2113.0,1.0,250.0,1,credit_card,3,200.0,mineiros do tiete,SP,health_beauty,Beauty & Health,2431.0,9,OnTime/Early,26,13,Slow,Fast,Fast
8618,rio de janeiro,RJ,2018-02-25 19:12:52,2018-02-25 19:28:00,2018-02-27 18:56:38,2018-03-27 19:21:35,2018-03-19,1,,O produto nâo foi entregue.,2018-03-21 00:00:00,2018-03-21 10:17:46,2018-03-01 19:28:00,19.99,15.1,49.0,565.0,1.0,483.0,2,voucher,1,7.46,ibitinga,SP,bed_bath_table,Furniture,1288.0,28,Late,21,30,Neutral,Slow,Slow
70845,ponta pora,MS,2017-07-26 17:22:34,2017-07-26 17:35:21,2017-07-28 17:47:39,2017-08-16 18:45:49,2017-08-23,4,,,2017-08-11 00:00:00,2017-08-12 14:35:03,2017-08-03 17:31:43,82.99,17.83,48.0,372.0,1.0,1500.0,1,credit_card,3,100.82,ibitinga,SP,bed_bath_table,Furniture,16320.0,19,OnTime/Early,27,21,Slow,Neutral,Neutral
22277,serra,ES,2018-07-22 10:37:05,2018-07-23 11:31:35,2018-07-30 16:05:00,2018-08-08 20:28:52,2018-08-23,5,,,2018-08-09 00:00:00,2018-08-10 04:42:49,2018-08-02 09:19:10,100.9,38.98,34.0,518.0,1.0,950.0,1,credit_card,2,139.88,maringa,PR,computers_accessories,Electronics,6656.0,9,OnTime/Early,31,17,Slow,Neutral,Fast
9613,sao paulo,SP,2018-01-08 12:25:43,2018-01-08 12:35:51,2018-01-11 17:58:45,2018-01-19 16:06:26,2018-02-08,4,,,2018-01-20 00:00:00,2018-01-30 20:15:42,2018-01-18 12:35:21,59.9,14.15,41.0,592.0,1.0,1900.0,1,credit_card,3,444.3,maringa,PR,furniture_decor,Furniture,9360.0,7,OnTime/Early,30,11,Slow,Fast,Very Fast
61138,sao paulo,SP,2017-08-03 16:57:03,2017-08-03 17:25:22,2017-08-08 19:51:20,2017-08-11 18:51:32,2017-08-16,5,,O produto chegou dentro do prazo e em perfeitas condições !!! ,2017-08-12 00:00:00,2017-08-15 02:09:19,2017-08-09 17:25:22,19.74,7.78,54.0,454.0,3.0,75.0,1,credit_card,1,27.52,sao paulo,SP,computers_accessories,Electronics,5916.0,2,OnTime/Early,12,8,Fast,Fast,Very Fast
74647,indaiatuba,SP,2017-04-28 15:39:24,2017-04-28 15:50:22,2017-05-02 13:10:07,2017-05-20 11:21:13,2017-05-22,5,,,2017-05-21 00:00:00,2017-05-29 14:49:14,2017-05-05 15:50:22,49.0,10.96,54.0,182.0,1.0,200.0,1,voucher,1,30.0,sao paulo,SP,watches_gifts,Electronics,640.0,17,OnTime/Early,23,21,Neutral,Neutral,Neutral
68544,santa cruz do rio pardo,SP,2017-07-05 21:39:23,2017-07-05 21:50:18,2017-07-07 14:22:54,2017-07-12 13:17:37,2017-07-25,5,,,2017-07-13 00:00:00,2017-07-18 11:51:22,2017-07-11 21:50:18,34.9,12.69,49.0,199.0,4.0,650.0,1,credit_card,4,47.59,sao paulo,SP,furniture_decor,Furniture,5700.0,4,OnTime/Early,19,6,Neutral,Very Fast,Very Fast
70398,rondonopolis,MT,2017-09-04 22:58:59,2017-09-04 23:10:10,2017-09-05 16:53:40,2017-09-14 19:52:30,2017-09-28,3,,"o produto parece nas fotos bem mais resistente que quando vi nas minhas mãos, ",2017-09-15 00:00:00,2017-10-10 22:50:29,2017-09-11 23:10:10,129.99,17.35,54.0,373.0,2.0,191.0,1,credit_card,7,147.34,barueri,SP,watches_gifts,Electronics,3570.0,9,OnTime/Early,23,9,Neutral,Fast,Fast
16393,alvinopolis,MG,2018-04-24 10:27:53,2018-04-24 18:27:56,2018-04-25 14:42:00,2018-04-30 18:02:58,2018-05-21,5,******,,2018-05-01 00:00:00,2018-05-03 16:59:29,2018-04-30 11:31:42,35.0,13.52,49.0,829.0,1.0,850.0,1,credit_card,2,145.56,sao paulo,SP,furniture_decor,Furniture,10000.0,5,OnTime/Early,26,6,Slow,Very Fast,Very Fast
26946,caieiras,SP,2018-02-23 16:23:54,2018-02-24 02:50:47,2018-02-26 20:08:49,2018-02-28 20:25:25,2018-03-09,5,,,2018-03-01 00:00:00,2018-03-02 02:47:44,2018-03-01 02:50:47,118.9,15.34,54.0,800.0,2.0,3400.0,1,boleto,1,134.24,salto,SP,office_furniture,Furniture,11907.0,2,OnTime/Early,13,5,Fast,Very Fast,Very Fast
63879,blumenau,SC,2018-03-05 15:56:52,2018-03-05 16:15:49,2018-03-08 23:12:31,2018-03-27 15:06:11,2018-03-27,5,,"Gostei das qualidade das peças, a entrega foi dentro da data prevista.",2018-03-28 00:00:00,2018-03-29 11:25:21,2018-03-09 16:15:49,29.45,16.79,55.0,2039.0,5.0,185.0,1,credit_card,2,138.72,juiz de fora,MG,costruction_tools_garden,Home & Garden,2058.0,18,Late,21,21,Neutral,Neutral,Neutral
94000,rio de janeiro,RJ,2017-02-28 17:37:35,2017-02-28 19:19:26,2017-03-08 14:53:16,2017-03-22 13:12:57,2017-03-20,3,,"Só tive problemas Com relação a entrega, mas agora recebi ; super satisfeita ",2017-03-22 00:00:00,2017-03-24 05:12:00,2017-03-06 19:19:26,99.9,11.31,42.0,544.0,1.0,341.0,1,credit_card,4,111.21,petropolis,RJ,perfumery,Beauty & Health,5760.0,13,Late,19,21,Neutral,Neutral,Fast
74672,rio de janeiro,RJ,2018-03-19 09:46:20,2018-03-20 09:48:13,2018-03-23 15:22:57,2018-04-05 17:05:05,2018-04-20,5,,,2018-04-06 00:00:00,2018-04-08 00:12:28,2018-03-26 09:48:13,8.9,18.23,44.0,269.0,1.0,100.0,1,credit_card,1,27.13,mogi mirim,SP,perfumery,Beauty & Health,2420.0,13,OnTime/Early,31,17,Slow,Neutral,Fast
20324,aguai,SP,2018-01-25 10:02:22,2018-01-26 03:18:38,2018-01-30 00:41:31,2018-02-05 22:04:57,2018-02-20,2,,"Fiz o pedido de 2 un do mesmo produto, foi enviado em pacotes diferentes, ficando sem rastreio.",2018-02-06 00:00:00,2018-02-09 10:03:13,2018-02-02 03:18:38,81.99,12.07,32.0,321.0,1.0,207.0,1,boleto,1,188.12,sao jose dos campos,SP,computers_accessories,Electronics,2652.0,6,OnTime/Early,25,11,Slow,Fast,Very Fast
104993,maceio,AL,2017-06-06 10:03:27,2017-06-06 10:15:10,2017-06-07 13:38:42,2017-06-16 17:03:57,2017-07-07,5,,,2017-06-17 00:00:00,2017-06-19 15:56:39,2017-06-12 10:15:10,29.0,21.15,55.0,167.0,3.0,200.0,1,credit_card,5,50.15,sao paulo,SP,watches_gifts,Electronics,352.0,9,OnTime/Early,30,10,Slow,Fast,Fast
83427,vitoria,ES,2017-07-20 21:28:26,2017-07-20 21:43:14,2017-07-21 18:56:59,2017-08-02 19:15:48,2017-08-15,3,,,2017-08-03 00:00:00,2017-08-03 23:51:03,2017-07-26 21:43:14,32.9,17.6,60.0,940.0,2.0,950.0,1,credit_card,2,50.5,salto,SP,home_appliances,Home & Garden,4125.0,12,OnTime/Early,25,12,Slow,Fast,Fast
5023,caieiras,SP,2018-03-31 12:33:27,2018-04-03 05:30:35,2018-04-04 08:19:19,2018-04-10 01:07:50,2018-04-23,5,,,2018-04-10 00:00:00,2018-04-13 15:29:13,2018-04-09 05:30:35,54.87,19.35,41.0,802.0,2.0,617.0,1,boleto,1,74.22,jaragua do sul,SC,musical_instruments,Electronics,8649.0,5,OnTime/Early,22,9,Neutral,Fast,Very Fast
14238,campo grande,MS,2017-12-01 17:53:36,2017-12-02 02:38:29,2017-12-06 21:58:46,2017-12-23 15:36:48,2017-12-29,5,,,2017-12-24 00:00:00,2017-12-26 10:05:29,2017-12-07 02:38:29,89.9,17.88,58.0,188.0,1.0,1200.0,1,boleto,1,107.78,piracicaba,SP,bed_bath_table,Furniture,3080.0,16,OnTime/Early,27,21,Slow,Neutral,Neutral
99402,aracruz,ES,2018-03-04 18:00:31,2018-03-04 18:10:32,2018-03-09 02:26:22,2018-04-10 18:22:24,2018-03-26,1,,,2018-03-28 00:00:00,2018-04-03 14:12:00,2018-03-08 18:10:32,27.99,15.1,60.0,818.0,6.0,300.0,1,credit_card,1,43.09,sao paulo,SP,telephony,Electronics,816.0,32,Late,21,37,Neutral,Slow,Slow
109749,sao paulo,SP,2018-03-18 18:55:40,2018-03-18 20:07:34,2018-03-20 23:37:30,2018-04-02 17:52:10,2018-04-12,5,,Parece otimo vou usar nao usei ainda,2018-04-03 00:00:00,2018-04-05 14:31:32,2018-03-26 20:07:34,79.9,24.78,55.0,743.0,2.0,6850.0,1,credit_card,10,104.68,joinville,SC,bed_bath_table,Furniture,48026.0,12,OnTime/Early,24,14,Neutral,Fast,Fast
98844,belo horizonte,MG,2017-01-27 13:43:36,2017-01-27 14:31:23,2017-02-06 12:37:59,2017-02-12 12:21:54,2017-03-08,5,,Entregou bem antes do prazo. Tudo certinho.,2017-02-13 00:00:00,2017-02-16 18:14:56,2017-02-02 13:43:36,89.57,18.0,44.0,1487.0,1.0,1150.0,1,credit_card,5,107.57,sao paulo,SP,health_beauty,Beauty & Health,5100.0,5,OnTime/Early,39,15,Slow,Fast,Very Fast
18806,curitiba,PR,2017-05-15 16:31:43,2017-05-15 16:43:20,2017-05-17 10:35:50,2017-05-23 15:15:45,2017-06-06,4,,,2017-05-24 00:00:00,2017-05-25 18:20:24,2017-05-19 16:43:20,459.9,16.97,52.0,3939.0,2.0,200.0,1,credit_card,7,476.87,viamao,RS,health_beauty,Beauty & Health,6000.0,6,OnTime/Early,21,7,Neutral,Very Fast,Very Fast
8501,rio de janeiro,RJ,2018-08-27 12:11:07,2018-08-27 12:25:11,2018-08-28 11:54:00,2018-08-30 11:21:53,2018-09-06,3,,,2018-08-31 00:00:00,2018-08-31 19:20:09,2018-08-30 12:25:11,48.9,19.53,55.0,1629.0,1.0,600.0,1,credit_card,2,68.43,limeira,SP,baby,Fashion,3380.0,1,OnTime/Early,9,2,Fast,Very Fast,Very Fast
107526,monte belo,MG,2018-08-04 22:12:48,2018-08-07 04:15:28,2018-08-07 15:18:00,2018-08-14 20:17:38,2018-08-17,5,super recomendo,,2018-08-15 00:00:00,2018-08-15 23:48:58,2018-08-10 04:15:28,54.99,18.49,39.0,173.0,1.0,425.0,1,boleto,1,73.48,rio claro,SP,fashion_bags_accessories,Fashion,12480.0,7,OnTime/Early,12,9,Fast,Fast,Very Fast
106262,angra dos reis,RJ,2017-02-18 23:26:24,2017-02-19 01:02:43,2017-02-21 07:07:39,2017-02-23 09:23:57,2017-03-21,4,,"Boa noite recebi a mercadoria em parte pois uma cuba esta quebrada, como devo fazer? fico no prejuízo ou quem e que ira me repor esta quebrada",2017-02-24 00:00:00,2017-03-04 00:45:28,2017-02-22 23:26:24,99.9,14.87,34.0,511.0,4.0,8875.0,1,credit_card,4,573.85,cariacica,ES,garden_tools,Furniture,24080.0,2,OnTime/Early,30,4,Slow,Very Fast,Very Fast
28668,aluminio,SP,2017-03-29 21:20:39,2017-03-29 21:30:17,2017-04-03 15:59:50,2017-04-07 12:45:45,2017-04-18,4,,muito bom o produto,2017-04-08 00:00:00,2017-04-09 02:14:28,2017-04-04 21:30:17,144.9,14.78,59.0,196.0,7.0,2000.0,1,credit_card,3,159.68,ibitinga,SP,furniture_decor,Furniture,10296.0,3,OnTime/Early,19,8,Neutral,Fast,Very Fast
11780,sao paulo,SP,2017-08-31 01:16:09,2017-08-31 01:30:17,2017-08-31 19:53:44,2017-09-04 21:27:39,2017-09-18,4,,Td ok.. Produto d otima qualidade. Chegou antes do prazo,2017-09-05 00:00:00,2017-09-06 10:56:52,2017-09-12 01:30:17,199.0,9.59,50.0,474.0,2.0,525.0,1,credit_card,1,208.59,sao paulo,SP,air_conditioning,Electronics,3264.0,4,OnTime/Early,17,4,Neutral,Very Fast,Very Fast
42835,bambui,MG,2017-09-30 21:44:37,2017-09-30 21:56:14,2017-10-02 17:43:39,2017-10-06 19:13:43,2017-10-27,2,,,2017-10-07 00:00:00,2017-10-08 00:18:34,2017-10-04 21:56:14,27.5,15.1,22.0,309.0,2.0,100.0,1,credit_card,4,42.6,sao paulo,SP,fashion_bags_accessories,Fashion,1728.0,4,OnTime/Early,26,5,Slow,Very Fast,Very Fast
111061,sao paulo,SP,2018-04-28 22:04:12,2018-05-01 06:13:37,2018-05-04 14:04:00,2018-05-16 22:41:41,2018-05-23,3,Bom ,,2018-05-17 00:00:00,2018-05-20 16:41:49,2018-05-07 06:13:37,70.0,9.7,54.0,508.0,1.0,850.0,1,boleto,1,79.7,ibitinga,SP,bed_bath_table,Furniture,20250.0,12,OnTime/Early,24,18,Neutral,Neutral,Fast
80923,belo horizonte,MG,2017-11-15 17:19:47,2017-11-16 17:15:48,2017-11-17 15:28:45,2017-11-23 16:06:49,2017-12-05,2,,"Gosto de comprar sempre aí....vez em quando os preços são salgados
.kkk",2017-11-24 00:00:00,2017-11-26 19:10:06,2017-11-22 17:15:48,89.99,22.77,58.0,1893.0,1.0,5950.0,1,credit_card,11,112.76,ilicinea,MG,garden_tools,Furniture,8000.0,6,OnTime/Early,19,7,Neutral,Very Fast,Very Fast
80145,duque de caxias,RJ,2017-11-16 12:12:12,2017-11-17 13:55:26,2017-11-21 19:37:23,2017-12-05 18:13:06,2017-12-07,5,,,2017-12-10 00:00:00,2017-12-11 11:11:43,2017-11-23 13:55:26,79.9,17.81,34.0,678.0,2.0,1720.0,1,voucher,1,54.6,marilia,SP,housewares,Home & Garden,7410.0,13,OnTime/Early,20,19,Neutral,Neutral,Fast
95239,santo andre,SP,2018-08-07 16:57:36,2018-08-07 17:10:26,2018-08-09 14:28:00,2018-08-10 23:41:41,2018-08-10,5,,,2018-08-11 00:00:00,2018-08-14 10:42:39,2018-08-09 17:10:26,39.9,7.54,43.0,280.0,5.0,250.0,1,credit_card,1,47.44,guarulhos,SP,luggage_accessories,Home & Garden,4400.0,1,Late,2,3,Very Fast,Very Fast,Very Fast
102014,taquari,RS,2018-05-01 21:22:29,2018-05-03 04:13:07,2018-05-03 13:09:00,2018-05-09 18:21:56,2018-05-30,5,,,2018-05-10 00:00:00,2018-05-11 03:24:48,2018-05-09 04:13:07,45.5,19.32,42.0,588.0,3.0,500.0,1,boleto,1,64.82,sao paulo,SP,housewares,Home & Garden,10500.0,6,OnTime/Early,28,7,Slow,Very Fast,Very Fast
2916,rio de janeiro,RJ,2017-09-19 13:30:02,2017-09-19 13:44:09,2017-09-20 21:21:59,2017-09-28 21:42:59,2017-10-09,5,,,2017-09-29 00:00:00,2017-10-04 11:10:38,2017-09-27 13:44:09,32.64,16.6,56.0,703.0,1.0,1600.0,1,credit_card,1,49.24,campinas,SP,pet_shop,Home & Garden,49500.0,8,OnTime/Early,19,9,Neutral,Fast,Fast
4891,rio de janeiro,RJ,2018-07-09 18:34:28,2018-07-09 18:45:21,2018-07-10 19:25:00,2018-07-20 17:19:52,2018-08-08,5,,,2018-07-21 00:00:00,2018-07-23 20:34:22,2018-07-12 18:45:21,510.0,19.76,41.0,359.0,4.0,450.0,1,credit_card,4,529.76,diadema,SP,watches_gifts,Electronics,10580.0,9,OnTime/Early,29,10,Slow,Fast,Fast
30240,brasilia,DF,2017-10-11 13:36:29,2017-10-11 13:49:14,2017-10-19 18:04:14,2017-11-07 19:52:42,2017-11-06,1,,"Faltou o item 1, ou seja, não recebi as 2 saias. Quero a outra.",2017-10-25 00:00:00,2017-10-27 15:03:59,2017-10-20 14:49:14,24.9,15.1,46.0,113.0,1.0,350.0,1,credit_card,1,40.0,ibitinga,SP,bed_bath_table,Furniture,4800.0,19,Late,25,27,Slow,Slow,Neutral
57149,sao jose dos pinhais,PR,2018-05-02 22:36:14,2018-05-03 00:30:38,2018-05-04 15:46:00,2018-05-11 17:56:48,2018-05-30,5,entrega ok,tudo certo lindo.,2018-05-12 00:00:00,2018-05-15 01:20:02,2018-05-08 23:54:23,53.9,16.07,57.0,339.0,2.0,1800.0,11,voucher,1,6.34,sao jose do rio preto,SP,garden_tools,Furniture,32560.0,7,OnTime/Early,27,8,Slow,Fast,Very Fast
14100,lagoa santa,MG,2018-02-27 15:22:01,2018-02-27 15:35:34,2018-03-01 17:13:07,2018-03-09 23:08:38,2018-04-02,5,,,2018-03-10 00:00:00,2018-03-11 15:03:04,2018-03-07 15:35:34,47.2,16.6,58.0,782.0,1.0,3100.0,1,credit_card,3,63.8,pedreira,SP,housewares,Home & Garden,48000.0,8,OnTime/Early,33,10,Slow,Fast,Fast
12397,sao paulo,SP,2017-11-19 17:05:09,2017-11-22 02:56:28,2017-11-23 17:52:51,2017-11-25 00:06:40,2017-12-06,5,,,2017-11-26 00:00:00,2017-11-27 17:02:37,2017-12-01 02:56:28,56.99,8.72,24.0,435.0,3.0,350.0,1,boleto,1,65.71,santo andre,SP,perfumery,Beauty & Health,5625.0,1,OnTime/Early,16,5,Neutral,Very Fast,Very Fast
16829,barbacena,MG,2018-06-19 23:13:23,2018-06-21 03:38:48,2018-06-21 15:12:00,2018-06-27 16:18:42,2018-07-16,5,,,2018-06-28 00:00:00,2018-06-30 22:35:28,2018-06-27 03:31:44,5.9,18.23,22.0,332.0,1.0,250.0,1,boleto,1,24.13,sao paulo,SP,housewares,Home & Garden,4590.0,6,OnTime/Early,26,7,Slow,Very Fast,Very Fast
92110,sao paulo,SP,2018-06-06 04:14:51,2018-06-06 04:30:13,2018-06-11 13:34:00,2018-06-18 23:23:33,2018-07-12,4,,,2018-06-19 00:00:00,2018-06-27 03:27:15,2018-06-14 04:30:13,33.0,17.26,44.0,154.0,1.0,1950.0,1,credit_card,1,50.26,ipaussu,SP,housewares,Home & Garden,12000.0,7,OnTime/Early,35,12,Slow,Fast,Very Fast
88663,sao romao,MG,2018-06-18 23:14:47,2018-06-18 23:35:55,2018-06-19 14:18:00,2018-06-25 23:48:26,2018-07-19,5,Muito bom.,"Muito bom, o produto chegou antes do previsto, adorei.",2018-06-26 00:00:00,2018-06-28 21:35:51,2018-06-24 23:30:54,13.99,18.23,29.0,378.0,2.0,200.0,1,credit_card,3,32.22,sao paulo,SP,health_beauty,Beauty & Health,3750.0,6,OnTime/Early,30,7,Slow,Very Fast,Very Fast
62820,sorocaba,SP,2018-08-09 12:29:47,2018-08-09 14:30:19,2018-08-10 17:48:00,2018-08-13 12:44:38,2018-08-23,1,Produto errado,"Comprei um produto ,mandaram outro",2018-08-14 00:00:00,2018-08-14 18:07:07,2018-08-20 14:30:19,6.5,7.39,51.0,223.0,2.0,817.0,1,credit_card,1,13.89,sao paulo,SP,computers_accessories,Electronics,2400.0,2,OnTime/Early,13,4,Fast,Very Fast,Very Fast
13247,serra,ES,2017-03-14 12:30:17,2017-03-14 12:30:17,2017-03-15 10:33:02,2017-03-23 14:38:50,2017-04-04,4,,,2017-03-24 00:00:00,2017-03-25 12:27:21,2017-03-20 12:30:17,124.9,19.15,35.0,1254.0,4.0,1833.0,1,credit_card,1,576.2,mage,RJ,books_general_interest,Books & Stationery,5202.0,8,OnTime/Early,20,9,Neutral,Fast,Fast
39634,corumbatai,SP,2018-01-01 10:58:04,2018-01-01 11:07:19,2018-01-05 18:47:56,2018-01-11 21:43:00,2018-01-24,5,,,2018-01-12 00:00:00,2018-01-14 10:16:14,2018-01-05 11:06:48,23.99,11.85,60.0,220.0,4.0,300.0,1,credit_card,1,35.84,sao paulo,SP,telephony,Electronics,816.0,6,OnTime/Early,22,10,Neutral,Fast,Very Fast
1650,campo limpo paulista,SP,2018-06-12 08:40:52,2018-06-14 02:39:57,2018-06-19 15:14:00,2018-06-22 13:11:18,2018-07-03,5,,,2018-06-23 00:00:00,2018-06-24 18:24:04,2018-06-19 02:39:57,110.0,14.35,54.0,875.0,1.0,1050.0,1,boleto,1,124.35,sao paulo,SP,health_beauty,Beauty & Health,9504.0,2,OnTime/Early,20,10,Neutral,Fast,Very Fast
22405,varzea paulista,SP,2018-08-02 12:05:23,2018-08-02 13:04:36,2018-08-06 13:40:00,2018-08-08 17:44:44,2018-08-09,5,super recomendo,"entregue na data,recomendo a venda de produtos",2018-08-09 00:00:00,2018-08-10 15:20:33,2018-08-08 13:04:06,74.89,13.18,54.0,696.0,5.0,350.0,1,credit_card,1,88.07,rio claro,SP,stationery,Books & Stationery,10296.0,2,OnTime/Early,6,6,Very Fast,Very Fast,Very Fast
70004,sao gabriel do oeste,MS,2017-10-06 00:22:20,2017-10-06 05:34:31,2017-10-06 17:52:29,2017-10-16 18:33:39,2017-11-09,1,,Veio faltando um produto eu pedi 2 unidades e chegou somente uma.Gostaria de saber o que aconteceu com o outro porque estou pagando 2 produtos e recebi somente um?,2017-10-17 00:00:00,2017-10-18 01:10:41,2017-10-17 06:34:31,59.9,17.99,59.0,254.0,1.0,1650.0,1,credit_card,2,155.78,umuarama,PR,sports_leisure,Entertainment,45000.0,10,OnTime/Early,33,10,Slow,Fast,Fast
